Node: 0 Time: 0s Ipv4ListRouting table
  Priority: 0 Protocol: ns3::Ipv4StaticRouting
Destination     Gateway         Genmask         Flags Metric Ref    Use Iface
10.0.36.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.37.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.37.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.38.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.38.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.39.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.39.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.40.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.40.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.41.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.41.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.42.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.42.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.43.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.43.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.44.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.44.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.45.2       10.0.12.1       255.255.255.255 UH    -      -      -   1
10.0.45.2       10.0.13.1       255.255.255.255 UH    -      -      -   2
10.0.11.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.12.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.15.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.86.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.87.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.88.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.89.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.90.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.91.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.92.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.93.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.94.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.95.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
10.0.2.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.2.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.7.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.7.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.8.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.8.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.10.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.10.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.11.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.11.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.46.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.46.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.47.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.47.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.48.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.48.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.49.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.49.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.50.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.50.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.51.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.51.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.52.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.52.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.53.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.53.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.54.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.54.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.55.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.55.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.0.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.0.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.1.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.1.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.2.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.2.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.16.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.16.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.17.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.17.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.18.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.18.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.19.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.19.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.20.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.20.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.21.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.21.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.22.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.22.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.23.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.23.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.24.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.24.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.25.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.25.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.1.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.1.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.3.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.3.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.4.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.4.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.36.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.36.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.37.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.37.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.38.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.38.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.39.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.39.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.40.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.40.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.41.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.41.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.42.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.42.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.43.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.43.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.44.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.44.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.45.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.45.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.36.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.36.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.37.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.37.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.38.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.38.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.39.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.39.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.40.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.40.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.41.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.41.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.42.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.42.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.43.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.43.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.44.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.44.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.45.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.45.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.16.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.16.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.17.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.17.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.18.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.18.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.19.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.19.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.20.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.20.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.21.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.21.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.22.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.22.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.23.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.23.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.24.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.24.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.25.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.25.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
127.0.0.0       10.0.12.1       255.0.0.0       UG    -      -      -   1
127.0.0.0       10.0.13.1       255.0.0.0       UG    -      -      -   2
10.0.4.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.4.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.6.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.6.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.8.0        10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.8.0        10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.56.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.56.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
10.0.57.0       10.0.12.1       255.255.255.0   UG    -      -      -   1
10.0.57.0       10.0.13.1       255.255.255.0   UG    -      -      -   2
